X,f(X)
-12.566370614359172,1.0
-12.565370614359173,0.9999995000000417
-12.564370614359174,0.9999980000006667
-12.563370614359174,0.999995500003375
-12.562370614359175,0.9999920000106667
-12.561370614359175,0.9999875000260416
-12.560370614359176,0.9999820000540001
-12.559370614359176,0.9999755001000415
-12.558370614359177,0.9999680001706664
-12.557370614359177,0.9999595002733742
-12.556370614359178,0.9999500004166653
-12.555370614359179,0.9999395006100393
-12.55437061435918,0.9999280008639959
-12.55337061435918,0.999915501190035
-12.55237061435918,0.9999020016006563
-12.55137061435918,0.9998875021093594
-12.550370614359181,0.9998720027306435
-12.549370614359182,0.9998555034800083
-12.548370614359182,0.9998380043739531
-12.547370614359183,0.9998195054299764
-12.546370614359184,0.999800006666578
-12.545370614359184,0.9997795081032561
-12.544370614359185,0.9997580097605095
-12.543370614359185,0.9997355116598364
-12.542370614359186,0.9997120138237348
-12.541370614359186,0.999687516275703
-12.540370614359187,0.999662019040238
-12.539370614359187,0.9996355221428374
-12.538370614359188,0.9996080256099978
-12.537370614359189,0.999579529469216
-12.536370614359189,0.999550033748988
-12.53537061435919,0.9995195384788096
-12.53437061435919,0.9994880436891759
-12.53337061435919,0.9994555494115819
-12.532370614359191,0.9994220556785216
-12.531370614359192,0.9993875625234891
-12.530370614359192,0.9993520699809774
-12.529370614359193,0.999315578086479
-12.528370614359194,0.9992780868764856
-12.527370614359194,0.9992395963884887
-12.526370614359195,0.9992001066609787
-12.525370614359195,0.9991596177334453
-12.524370614359196,0.9991181296463773
-12.523370614359196,0.999075642441263
-12.522370614359197,0.9990321561605895
-12.521370614359197,0.9989876708478431
-12.520370614359198,0.9989421865475092
-12.519370614359199,0.9988957033050718
-12.518370614359199,0.9988482211670143
-12.5173706143592,0.998799740180819
-12.5163706143592,0.9987502603949666
-12.5153706143592,0.998699781858937
-12.514370614359201,0.9986483046232091
-12.513370614359202,0.9985958287392593
-12.512370614359202,0.9985423542595643
-12.511370614359203,0.9984878812375979
-12.510370614359204,0.9984324097278336
-12.509370614359204,0.9983759397857428
-12.508370614359205,0.9983184714677953
-12.507370614359205,0.9982600048314596
-12.506370614359206,0.998200539935202
-12.505370614359206,0.9981400768384876
-12.504370614359207,0.9980786156017796
-12.503370614359207,0.998016156286539
-12.502370614359208,0.9979526989552252
-12.501370614359208,0.9978882436713035
-12.500370614359209,0.9978227904992142
-12.49937061435921,0.9977563395044177
-12.49837061435921,0.9976888907533646
-12.49737061435921,0.997620444313504
-12.496370614359211,0.9975510002532822
-12.495370614359212,0.9974805586421434
-12.494370614359212,0.9974091195505289
-12.493370614359213,0.9973366830498781
-12.492370614359213,0.9972632492126274
-12.491370614359214,0.9971888181122106
-12.490370614359215,0.9971133898230587
-12.489370614359215,0.9970369644206001
-12.488370614359216,0.99695954198126
-12.487370614359216,0.9968811225824613
-12.486370614359217,0.996801706302623
-12.485370614359217,0.9967212932211614
-12.484370614359218,0.9966398834184896
-12.483370614359218,0.9965574769760175
-12.482370614359219,0.9964740739761515
-12.48137061435922,0.9963896745022944
-12.48037061435922,0.996304278638846
-12.47937061435922,0.9962178864712019
-12.478370614359221,0.9961304980857545
