X,f(X)
-12.566370614359172,5.260664662720962E-13
-12.565370614359173,0.0010000003338530262
-12.564370614359174,0.002000002667183968
-12.563370614359174,0.003000009000538982
-12.562370614359175,0.004000021333970123
-12.561370614359175,0.0050000416675774146
-12.560370614359176,0.0060000720015246515
-12.559370614359176,0.007000114336055885
-12.558370614359177,0.008000170671511408
-12.557370614359177,0.009000243008342854
-12.556370614359178,0.010000333347130692
-12.555370614359179,0.011000443688598725
-12.55437061435918,0.012000576033631208
-12.55337061435918,0.01300073238328826
-12.55237061435918,0.014000914738822414
-12.55137061435918,0.015001125101693604
-12.550370614359181,0.0160013654735868
-12.549370614359182,0.01700163785642637
-12.548370614359182,0.018001944252393084
-12.547370614359183,0.01900228666394026
-12.546370614359184,0.02000266709380916
-12.545370614359184,0.02100308754504545
-12.544370614359185,0.02200355002101502
-12.543370614359185,0.023004056525420376
-12.542370614359186,0.024004609062316395
-12.541370614359186,0.025005209636126582
-12.540370614359187,0.026005860251659085
-12.539370614359187,0.027006562914122567
-12.538370614359188,0.028007319629142734
-12.537370614359189,0.02900813240277814
-12.536370614359189,0.03000900324153612
-12.53537061435919,0.031009934152389416
-12.53437061435919,0.03201092714279185
-12.53337061435919,0.033011984220694505
-12.532370614359191,0.03401310739456198
-12.531370614359192,0.03501429867338895
-12.530370614359192,0.03601556006671514
-12.529370614359193,0.037016893584642864
-12.528370614359194,0.038018301237852
-12.527370614359194,0.03901978503761725
-12.526370614359195,0.040021346995823374
-12.525370614359195,0.04102298912498236
-12.524370614359196,0.0420247134382485
-12.523370614359196,0.0430265219494354
-12.522370614359197,0.04402841667303241
-12.521370614359197,0.04503039962422013
-12.520370614359198,0.04603247281888696
-12.519370614359199,0.04703463827364586
-12.518370614359199,0.04803689800584985
-12.5173706143592,0.04903925403360871
-12.5163706143592,0.050041708375805426
-12.5153706143592,0.05104426305211231
-12.514370614359201,0.05204692008300708
-12.513370614359202,0.0530496814897899
-12.512370614359202,0.05405254929459904
-12.511370614359203,0.05505552552042773
-12.510370614359204,0.05605861219114029
-12.509370614359204,0.057061811331488556
-12.508370614359205,0.058065124967128526
-12.507370614359205,0.05906855512463655
-12.506370614359206,0.06007210383152573
-12.505370614359206,0.06107577311626279
-12.504370614359207,0.062079565008284175
-12.503370614359207,0.06308348153801256
-12.502370614359208,0.06408752473687372
-12.501370614359208,0.06509169663731207
-12.500370614359209,0.06609599927280976
-12.49937061435921,0.0671004346778998
-12.49837061435921,0.06810500488818483
-12.49737061435921,0.0691097119403533
-12.496370614359211,0.07011455787219605
-12.495370614359212,0.0711195447226226
-12.494370614359212,0.07212467453167858
-12.493370614359213,0.0731299493405617
