X,f(X)
-12.566370614359172,1.9009004833293672E12
-12.565370614359173,999.9996661470853
-12.564370614359174,499.9993332048972
-12.563370614359174,333.3323332764468
-12.562370614359175,249.99866663397884
-12.561370614359175,199.9983333107928
-12.560370614359176,166.66466664831597
-12.559370614359176,142.85480950635954
-12.558370614359177,124.99733331452516
-12.557370614359177,111.10811108911629
-12.556370614359178,99.99666663980969
-12.555370614359179,90.9054242090651
-12.55437061435918,83.32933329179649
-12.55337061435918,76.91874353828297
-12.55237061435918,71.42390469868026
-12.55137061435918,66.66166658973476
-12.550370614359181,62.494666573967336
-12.549370614359182,58.817862634452865
-12.548370614359182,55.54955542466283
-12.547370614359183,52.62524546046622
-12.546370614359184,49.993333154532216
-12.545370614359184,47.61204741232897
-12.544370614359185,45.44721188376084
-12.543370614359185,43.47059393176856
-12.542370614359186,41.6586663587806
-12.541370614359186,39.991666318815334
-12.540370614359187,38.45287140371384
-12.539370614359187,37.02803659909899
-12.538370614359188,35.7049518926281
-12.537370614359189,34.47309141157356
-12.536370614359189,33.323332732887245
-12.53537061435919,32.24773052034833
-12.53437061435919,31.239332604747055
-12.53337061435919,30.292029504034524
-12.532370614359191,29.400430498740025
-12.531370614359192,28.559760951602478
-12.530370614359192,27.765776740597737
-12.529370614359193,27.01469256768937
-12.528370614359194,26.303121587252146
-12.527370614359194,25.628024322428843
-12.526370614359195,24.98666524403489
-12.525370614359195,24.376575703768395
-12.524370614359196,23.79552216267719
-12.523370614359196,23.24147885286187
-12.522370614359197,22.71260416712882
-12.521370614359197,22.20722019668993
-12.520370614359198,21.72379493785751
-12.519370614359199,21.26092677022486
-12.518370614359199,20.81733087507486
-12.5173706143592,20.391827316840033
-12.5163706143592,19.983330554787536
-12.5153706143592,19.590840188623666
-12.514370614359201,19.213432771913286
-12.513370614359202,18.850254552281584
-12.512370614359202,18.500515018260582
-12.511370614359203,18.163481150115647
-12.510370614359204,17.83847228665507
-12.509370614359204,17.524855532375426
-12.508370614359205,17.222041639729767
-12.507370614359205,16.929481310148315
-12.506370614359206,16.646661864957053
-12.505370614359206,16.373104243746816
-12.504370614359207,16.108360293222987
-12.503370614359207,15.852010314259914
-12.502370614359208,15.603660838918856
-12.501370614359208,15.362942612664622
-12.500370614359209,15.129508760016206
-12.49937061435921,14.903033114468927
-12.49837061435921,14.683208695775082
-12.49737061435921,14.469746319635547
-12.496370614359211,14.262373326560622
-12.495370614359212,14.060832418151119
-12.494370614359212,13.864880590355806
-12.493370614359213,13.674288154406632
-12.492370614359213,13.488837837137389
-12.491370614359214,13.308323953276814
-12.490370614359215,13.132551643087263
-12.489370614359215,12.961336169407815
-12.488370614359216,12.794502268771225
-12.487370614359216,12.631883551803096
-12.486370614359217,12.473321948590955
-12.485370614359217,12.318667195137333
-12.484370614359218,12.167776357389302
-12.483370614359218,12.020513389675504
-12.482370614359219,11.87674872468351
-12.48137061435922,11.736358892379812
-12.48037061435922,11.5992261655169
-12.47937061435922,11.465238229588095
-12.478370614359221,11.334287875285472
-12.477370614359222,11.206272711690863
-12.476370614359222,11.081094898587562
-12.475370614359223,10.958660896421883
-12.474370614359223,10.838881232571307
-12.473370614359224,10.721670282692415
-12.472370614359225,10.606946066025094
-12.471370614359225,10.49463005362502
-12.470370614359226,10.384646988581634
-12.469370614359226,10.276924717356525
-12.468370614359227,10.17139403144813
-12.467370614359227,10.067988518652575
-12.466370614359228,9.966644423248717
-12.465370614359228,9.867300514489063
-12.464370614359229,9.769897962826679
-12.46337061435923,9.67438022335194
-12.46237061435923,9.580692925954214
-12.46137061435923,9.488783771760039
-12.460370614359231,9.398602435433238
-12.459370614359232,9.310100472953561
-12.458370614359232,9.2232312345187
-12.457370614359233,9.137949782240723
-12.456370614359233,9.054212812331784
-12.455370614359234,8.97197858149601
-12.454370614359235,8.891206837264692
-12.453370614359235,8.811858752030446
-12.452370614359236,8.733896860553326
-12.451370614359236,8.657285000727441
-12.450370614359237,8.581988257411385
-12.449370614359237,8.507972909139147
-12.448370614359238,8.43520637754068
-12.447370614359238,8.363657179312607
-12.446370614359239,8.293294880590441
-12.44537061435924,8.224090053583412
-12.44437061435924,8.156014235341859
-12.44337061435924,8.08903988853606
-12.442370614359241,8.023140364132901
-12.441370614359242,7.958289865863911
-12.440370614359242,7.894463416385501
-12.439370614359243,7.831636825037751
-12.438370614359243,7.769786657114606
-12.437370614359244,7.708890204563334
-12.436370614359245,7.648925458036306
-12.435370614359245,7.589871080222897
-12.434370614359246,7.531706380393498
-12.433370614359246,7.474411290091967
-12.432370614359247,7.4179663399164975
-12.431370614359247,7.362352637332373
-12.430370614359248,7.307551845463646
-12.429370614359248,7.253546162813627
-12.428370614359249,7.200318303867058
-12.42737061435925,7.1478514805296225
-12.42637061435925,7.09612938436297
-12.42537061435925,7.045136169575552
-12.424370614359251,6.994856436732325
-12.423370614359252,6.945275217147793
-12.422370614359252,6.896377957929502
-12.421370614359253,6.84815050764029
-12.420370614359253,6.800579102549866
-12.419370614359254,6.753650353447441
-12.418370614359254,6.707351232989108
-12.417370614359255,6.661669063554593
-12.416370614359256,6.616591505589852
-12.415370614359256,6.572106546412778
-12.414370614359257,6.528202489460869
-12.413370614359257,6.484867943960504
-12.412370614359258,6.442091814998727
-12.411370614359258,6.399863293979369
-12.410370614359259,6.358171849446198
-12.40937061435926,6.317007218256849
-12.40837061435926,6.276359397091837
-12.40737061435926,6.236218634284038
-12.406370614359261,6.196575421954558
-12.405370614359262,6.157420488441656
-12.404370614359262,6.118744791010105
-12.403370614359263,6.080539508828889
-12.402370614359263,6.042796036205843
-12.401370614359264,6.00550597606828
-12.400370614359264,5.9686611336792845
-12.399370614359265,5.932253510579736
-12.398370614359266,5.8962752987467155
-12.397370614359266,5.860718874959305
-12.396370614359267,5.825576795363219
-12.395370614359267,5.790841790226176
-12.394370614359268,5.756506758876193
