X,f(X)
-12.566370614359172,5.260664662720962E-13
-12.565370614359173,9.99999833852901E-4
-12.564370614359174,0.0019999986671799673
-12.563370614359174,0.0029999955005086047
-12.562370614359175,0.003999989333842118
-12.561370614359175,0.004999979167186779
-12.560370614359176,0.005999964000552628
-12.559370614359176,0.006999942833954954
-12.558370614359177,0.00799991466741528
-12.557370614359177,0.00899987850096145
-12.556370614359178,0.009999833334630127
-12.555370614359179,0.010999778168466269
-12.55437061435918,0.011999712002525234
-12.55337061435918,0.0129996338368732
-12.55237061435918,0.013999542671588663
-12.55137061435918,0.014999437506762428
-12.550370614359181,0.015999317342500204
-12.549370614359182,0.01699918117892196
-12.548370614359182,0.017999028016163855
-12.547370614359183,0.018998856854379388
-12.546370614359184,0.019998666693739738
-12.545370614359184,0.020998456534435165
-12.544370614359185,0.021998225376675794
-12.543370614359185,0.022997972220692938
-12.542370614359186,0.023997696066739797
-12.541370614359186,0.024997395915092657
-12.540370614359187,0.025997070766051792
-12.539370614359187,0.0269967196199423
-12.538370614359188,0.027996341477115504
-12.537370614359189,0.028995935337949693
-12.536370614359189,0.029995500202850918
-12.53537061435919,0.030995035072254543
-12.53437061435919,0.03199453894662577
-12.53337061435919,0.032994010826460696
-12.532370614359191,0.03399344971228746
-12.531370614359192,0.03499285460466762
-12.530370614359192,0.03599222450419601
-12.529370614359193,0.03699155841150306
-12.528370614359194,0.03799085532725467
-12.527370614359194,0.038990114252154255
-12.526370614359195,0.039989334186942754
-12.525370614359195,0.04098851413240066
-12.524370614359196,0.041987653089347814
-12.523370614359196,0.04298675005864528
-12.522370614359197,0.04398580404119642
-12.521370614359197,0.04498481403794726
-12.520370614359198,0.04598377904988773
-12.519370614359199,0.04698269807805313
-12.518370614359199,0.04798157012352442
-12.5173706143592,0.04898039418742956
-12.5163706143592,0.04997916927094465
-12.5153706143592,0.05097789437529476
-12.514370614359201,0.05197656850175467
-12.513370614359202,0.05297519065165049
-12.512370614359202,0.053973759826360074
-12.511370614359203,0.05497227502731438
-12.510370614359204,0.05597073525599831
-12.509370614359204,0.05696913951395163
-12.508370614359205,0.057967486802770266
-12.507370614359205,0.05896577612410702
-12.506370614359206,0.0599640064796725
-12.505370614359206,0.060962176871236576
-12.504370614359207,0.06196028630062895
-12.503370614359207,0.06295833376974014
-12.502370614359208,0.0639563182805229
-12.501370614359208,0.06495423883499263
-12.500370614359209,0.06595209443522906
-12.49937061435921,0.0669498840833766
-12.49837061435921,0.0679476067816456
-12.49737061435921,0.06894526153231353
-12.496370614359211,0.06994284733772581
-12.495370614359212,0.07094036320029648
-12.494370614359212,0.07193780812250998
-12.493370614359213,0.07293518110692143
-12.492370614359213,0.07393248115615773
-12.491370614359214,0.07492970727291921
-12.490370614359215,0.07592685845997957
-12.489370614359215,0.07692393372018784
-12.488370614359216,0.07792093205646891
-12.487370614359216,0.07891785247182435
-12.486370614359217,0.079914693969334
-12.485370614359217,0.0809114555521564
-12.484370614359218,0.08190813622352992
-12.483370614359218,0.08290473498677411
-12.482370614359219,0.08390125084529018
-12.48137061435922,0.08489768280256245
-12.48037061435922,0.08589402986215912
-12.47937061435922,0.08689029102773317
-12.478370614359221,0.08788646530302331
-12.477370614359222,0.08888255169185542
-12.476370614359222,0.08987854919814348
-12.475370614359223,0.09087445682588965
-12.474370614359223,0.09187027357918674
-12.473370614359224,0.0928659984622179
-12.472370614359225,0.09386163047925834
-12.471370614359225,0.09485716863467626
-12.470370614359226,0.09585261193293337
-12.469370614359226,0.09684795937858644
-12.468370614359227,0.09784320997628845
-12.467370614359227,0.09883836273078857
-12.466370614359228,0.0998334166469341
-12.465370614359228,0.10082837072967157
-12.464370614359229,0.10182322398404663
-12.46337061435923,0.10281797541520608
-12.46237061435923,0.10381262402839878
-12.46137061435923,0.10480716882897617
-12.460370614359231,0.10580160882239353
-12.459370614359232,0.10679594301421089
-12.458370614359232,0.10779017041009412
-12.457370614359233,0.10878429001581591
-12.456370614359233,0.10977830083725681
