X,f(X)
-12.35537061435929,137.1599942194418
-12.35437061435929,135.41739084806386
-12.35337061435929,133.70609876460293
-12.352370614359291,132.02540646967958
-12.351370614359292,130.3746219335813
-12.350370614359292,128.7530719748253
-12.349370614359293,127.16010166134004
-12.348370614359293,125.59507373334542
-12.347370614359294,124.05736804705552
-12.346370614359294,122.54638103835825
-12.345370614359295,121.06152520566661
-12.344370614359296,119.60222861117433
-12.343370614359296,118.16793439978026
-12.342370614359297,116.75810033497898
-12.341370614359297,115.37219835104564
-12.340370614359298,114.00971412087506
-12.339370614359298,112.67014663885882
-12.338370614359299,111.35300781821459
-12.3373706143593,110.05782210220488
-12.3363706143593,108.78412608870826
-12.3353706143593,107.53146816762782
-12.334370614359301,106.29940817064441
-12.333370614359302,105.087517032844
-12.332370614359302,103.89537646576451
-12.331370614359303,102.72257864143337
-12.330370614359303,101.56872588697766
-12.329370614359304,100.43343038941222
-12.328370614359304,99.31631391022292
-12.327370614359305,98.21700750938341
-12.326370614359305,97.13515127844998
-12.325370614359306,96.07039408240597
-12.324370614359307,95.02239330992825
-12.323370614359307,93.99081463177005
-12.322370614359308,92.97533176696342
-12.321370614359308,91.9756262565574
-12.320370614359309,90.991387244618
-12.31937061435931,90.0223112662313
-12.31837061435931,89.06810204225336
-12.31737061435931,88.1284702805711
-12.316370614359311,87.20313348363891
-12.315370614359312,86.29181576206932
-12.314370614359312,85.39424765406423
-12.313370614359313,84.51016595048075
-12.312370614359313,83.63931352533437
-12.311370614359314,82.78143917155043
-12.310370614359314,81.93629744177933
-12.309370614359315,81.10364849410276
-12.308370614359315,80.28325794246051
-12.307370614359316,79.47489671163535
-12.306370614359317,78.67834089664251
-12.305370614359317,77.89337162636917
-12.304370614359318,77.11977493132446
-12.303370614359318,76.3573416153574
-12.302370614359319,75.60586713121079
-12.30137061435932,74.86515145978053
-12.30037061435932,74.13499899295917
-12.29937061435932,73.41521841994089
-12.298370614359321,72.70562261687586
-12.297370614359322,72.00602853976176
-12.296370614359322,71.31625712046505
-12.295370614359323,70.63613316577118
-12.294370614359323,69.96548525936385
-12.293370614359324,69.30414566663588
-12.292370614359324,68.65195024224376
-12.291370614359325,68.00873834031293
-12.290370614359325,67.37435272721157
-12.289370614359326,66.74863949680808
-12.288370614359327,66.13144798813407
-12.287370614359327,65.52263070537614
-12.286370614359328,64.92204324012195
-12.285370614359328,64.3295441957886
-12.284370614359329,63.74499511416664
-12.28337061435933,63.168260404010745
-12.28237061435933,62.59920727161396
-12.28137061435933,62.03770565330492
-12.280370614359331,61.483628149804964
-12.279370614359332,60.936849962391165
-12.278370614359332,60.39724883080745
-12.277370614359333,59.86470497286909
-12.276370614359333,59.3391010257118
-12.275370614359334,58.82032198863184
-12.274370614359334,58.308255167470854
-12.273370614359335,57.802790120497356
-12.272370614359335,57.303818605740034
-12.271370614359336,56.811234529729134
-12.270370614359337,56.324933897603806
-12.269370614359337,55.84481476454362
-12.268370614359338,55.37077718848593
-12.267370614359338,54.90272318408978
-12.266370614359339,54.44055667791056
-12.26537061435934,53.98418346474762
-12.26437061435934,53.53351116513363
-12.26337061435934,53.08844918392791
-12.262370614359341,52.64890866998559
-12.261370614359342,52.21480247686813
-12.260370614359342,51.78604512456686
-12.259370614359343,51.362552762208935
-12.258370614359343,50.94424313171817
-12.257370614359344,50.531035532403195
-12.256370614359344,50.1228507864454
-12.255370614359345,49.719611205262666
-12.254370614359345,49.32124055672207
-12.253370614359346,48.9276640331789
-12.252370614359346,48.53880822031726
-12.251370614359347,48.154601066771384
-12.250370614359348,47.774971854503825
-12.249370614359348,47.39985116992039
-12.248370614359349,47.02917087570094
-12.24737061435935,46.662864083326525
-12.24637061435935,46.300865126282496
-12.24537061435935,45.9431095339198
-12.244370614359351,45.58953400595613
-12.243370614359351,45.24007638759887
-12.242370614359352,44.894675645273075
-12.241370614359353,44.5532718429384
-12.240370614359353,44.21580611897791
-12.239370614359354,43.88222066364397
-12.238370614359354,43.55245869704606
-12.237370614359355,43.22646444766535
-12.236370614359355,42.90418313138278
-12.235370614359356,42.58556093100583
-12.234370614359356,42.27054497628136
-12.233370614359357,41.95908332438096
-12.232370614359358,41.65112494084733
-12.231370614359358,41.3466196809876
-12.230370614359359,41.04551827170372
-12.22937061435936,40.747772293747396
-12.22837061435936,40.453334164388096
-12.22737061435936,40.16215712048437
-12.226370614359361,39.874195201946804
-12.225370614359361,39.58940323558325
-12.224370614359362,39.307736819315934
-12.223370614359363,39.02915230676114
-12.222370614359363,38.75360679216143
-12.221370614359364,38.48105809566229
-12.220370614359364,38.211464748923945
-12.219370614359365,37.944785981059006
-12.218370614359365,37.68098170488907
-12.217370614359366,37.42001250351077
-12.216370614359366,37.16183961716475
-12.215370614359367,36.906424930398366
-12.214370614359368,36.65373095951614
-12.213370614359368,36.40372084030983
-12.212370614359369,36.15635831606147
-12.21137061435937,35.911607725812424
-12.21037061435937,35.66943399289188
-12.20937061435937,35.429802613698136
-12.20837061435937,35.19267964672685
-12.207370614359371,34.958031701839666
-12.206370614359372,34.72582592976738
-12.205370614359373,34.49603001184234
-12.204370614359373,34.26861214995361
-12.203370614359374,34.04354105672043
-12.202370614359374,33.82078594587761
-12.201370614359375,33.600316522868646
-12.200370614359375,33.38210297564094
-12.199370614359376,33.16611596563857
-12.198370614359376,32.952326618987236
-12.197370614359377,32.740706517867466
-12.196370614359378,32.53122769207167
-12.195370614359378,32.32386261073951
-12.194370614359379,32.118584174268584
-12.19337061435938,31.91536570639561
-12.19237061435938,31.714180946444156
-12.19137061435938,31.51500404173504
-12.19037061435938,31.317809540155743
-12.189370614359381,31.122572382884286
-12.188370614359382,30.929267897265294
-12.187370614359383,30.737871789833378
-12.186370614359383,30.54836013948122
-12.185370614359384,30.36070939076843
-12.184370614359384,30.174896347368588
-12.183370614359385,29.99089816565042
-12.182370614359385,29.80869234839083
-12.181370614359386,29.62825673861599
-12.180370614359386,29.449569513568353
-12.179370614359387,29.272609178795793
-12.178370614359388,29.097354562361
-12.177370614359388,28.92378480916768
-12.176370614359389,28.751879375401007
-12.17537061435939,28.581618023080363
-12.17437061435939,28.41298081472093
-12.17337061435939,28.24594810810206
-12.17237061435939,28.08050055114072
-12.171370614359391,27.916619076865857
-12.170370614359392,27.75428489849355
-12.169370614359392,27.5934795045992
-12.168370614359393,27.43418465438523
-12.167370614359394,27.276382373041837
-12.166370614359394,27.120054947199225
-12.165370614359395,26.965184920468815
-12.164370614359395,26.811755089071475
-12.163370614359396,26.659748497551504
-12.162370614359396,26.50914843467736
-12.161370614359397,26.35993842890236
-12.160370614359397,26.212102244953712
-12.159370614359398,26.065623879446168
-12.158370614359399,25.92048755710126
-12.1573706143594,25.776677726934633
-12.1563706143594,25.634179058516743
-12.1553706143594,25.492976438304975
-12.1543706143594,25.3530549660456
-12.153370614359401,25.214399951244342
-12.152370614359402,25.07699690970382
-12.151370614359402,24.94083156012666
-12.150370614359403,24.805889820782614
-12.149370614359404,24.67215780623875
-12.148370614359404,24.539621824150682
-12.147370614359405,24.408268372114335
-12.146370614359405,24.27808413457651
-12.145370614359406,24.149055979802917
-12.144370614359406,24.021170956902925
-12.143370614359407,23.894416292909366
-12.142370614359407,23.76877938991248
-12.141370614359408,23.644247822246868
-12.140370614359409,23.52080933373035
-12.13937061435941,23.398451834953477
-12.13837061435941,23.277163400619003
-12.13737061435941,23.15693226692972
-12.13637061435941,23.037746829024396
-12.135370614359411,22.919595638460194
-12.134370614359412,22.80246740074092
-12.133370614359412,22.68635097289005
-12.132370614359413,22.571235361067817
-12.131370614359414,22.45710971823109
-12.130370614359414,22.34396334183562
-12.129370614359415,22.23178567157944
-12.128370614359415,22.120566287186747
-12.127370614359416,22.010294906231405
-12.126370614359416,21.900961381999387
-12.125370614359417,21.792555701389087
-12.124370614359417,21.685067982849112
-12.123370614359418,21.578488474352536
-12.122370614359419,21.472807551406863
-12.121370614359419,21.368015715099386
-12.12037061435942,21.264103590176624
-12.11937061435942,21.161061923157728
-12.11837061435942,21.058881580480765
-12.117370614359421,20.95755354668155
-12.116370614359422,20.857068922604256
-12.115370614359422,20.757418923642888
-12.114370614359423,20.65859487801366
-12.113370614359424,20.56058822505104
-12.112370614359424,20.46339051356344
-12.111370614359425,20.366993400157366
-12.110370614359425,20.27138864764983
-12.109370614359426,20.17656812347862
-12.108370614359426,20.082523798145647
-12.107370614359427,19.98924774368672
-12.106370614359427,19.89673213216769
-12.105370614359428,19.804969234206048
-12.104370614359429,19.713951417517624
-12.103370614359429,19.623671145487936
-12.10237061435943,19.534120975767742
-12.10137061435943,19.445293558892253
-12.10037061435943,19.35718163692354
-12.099370614359431,19.269778042115817
-12.098370614359432,19.183075695603108
-12.097370614359432,19.09706760610886
-12.096370614359433,19.011746868676955
-12.095370614359434,18.92710666342409
-12.094370614359434,18.843140254312758
-12.093370614359435,18.75984098794454
-12.092370614359435,18.677202292373455
-12.091370614359436,18.595217675938873
-12.090370614359436,18.513880726117677
-12.089370614359437,18.433185108395225
-12.088370614359437,18.353124565154967
-12.087370614359438,18.273692914586082
-12.086370614359438,18.194884049609165
-12.085370614359439,18.11669193681921
-12.08437061435944,18.0391106154459
-12.08337061435944,17.962134196330926
-12.08237061435944,17.885756860921532
-12.081370614359441,17.809972860280627
-12.080370614359442,17.7347765141128
-12.079370614359442,17.660162209805893
-12.078370614359443,17.586124401488213
-12.077370614359443,17.51265760910052
-12.076370614359444,17.43975641748325
-12.075370614359445,17.367415475478097
-12.074370614359445,17.29562949504383
-12.073370614359446,17.22439325038642
-12.072370614359446,17.15370157710276
-12.071370614359447,17.08354937133809
-12.070370614359447,17.013931588956638
-12.069370614359448,16.94484324472538
-12.068370614359448,16.876279411510712
-12.067370614359449,16.808235219487628
-12.06637061435945,16.7407058553614
-12.06537061435945,16.673686561601343
-12.06437061435945,16.607172635686688
-12.063370614359451,16.541159429364015
-12.062370614359452,16.47564234791642
-12.061370614359452,16.410616849443876
-12.060370614359453,16.34607844415489
-12.059370614359453,16.282022693669
-12.058370614359454,16.218445210330042
-12.057370614359455,16.155341656530034
-12.056370614359455,16.092707744043533
-12.055370614359456,16.03053923337193
-12.054370614359456,15.968831933098121
-12.053370614359457,15.907581699250834
-12.052370614359457,15.846784434678668
-12.051370614359458,15.786436088433701
-12.050370614359458,15.726532655164434
-12.049370614359459,15.66707017451803
-12.04837061435946,15.608044730551418
-12.04737061435946,15.549452451151478
-12.04637061435946,15.4912895074638
-12.045370614359461,15.433552113330187
-12.044370614359462,15.376236524734507
-12.043370614359462,15.31933903925689
-12.042370614359463,15.262855995536038
-12.041370614359463,15.20678377273973
-12.040370614359464,15.151118790042851
-12.039370614359465,15.095857506113676
-12.038370614359465,15.040996418607378
-12.037370614359466,14.986532063667221
-12.036370614359466,14.932461015433155
-12.035370614359467,14.878779885557481
-12.034370614359467,14.825485322727893
-12.033370614359468,14.772574012197406
-12.032370614359468,14.720042675321112
-12.031370614359469,14.667888069099929
-12.03037061435947,14.616106985730795
-12.02937061435947,14.564696252163609
-12.02837061435947,14.513652729664516
-12.027370614359471,14.462973313385573
-12.026370614359472,14.412654931940704
-12.025370614359472,14.362694546987731
-12.024370614359473,14.313089152816469
-12.023370614359473,14.263835775942818
-12.022370614359474,14.214931474708694
-12.021370614359475,14.166373338887581
-12.020370614359475,14.118158489295926
-12.019370614359476,14.070284077410081
-12.018370614359476,14.02274728498852
-12.017370614359477,13.975545323699802
-12.016370614359477,13.928675434755418
-12.015370614359478,13.88213488854833
-12.014370614359478,13.835920984296184
-12.013370614359479,13.790031049689924
-12.01237061435948,13.74446244054717
-12.01137061435948,13.69921254047069
-12.01037061435948,13.654278760511424
-12.009370614359481,13.60965853883654
-12.008370614359482,13.565349340401902
-12.007370614359482,13.521348656629316
-12.006370614359483,13.47765400508825
-12.005370614359483,13.43426292918186
-12.004370614359484,13.391172997837673
-12.003370614359484,13.348381805202331
-12.002370614359485,13.305886970340659
-12.001370614359486,13.26368613693903
-12.000370614359486,13.221776973012592
-11.999370614359487,13.180157170616805
-11.998370614359487,13.138824445562838
-11.997370614359488,13.097776537136827
-11.996370614359488,13.057011207823146
-11.995370614359489,13.016526243031358
-11.99437061435949,12.976319450826983
-11.99337061435949,12.936388661665962
-11.99237061435949,12.896731728132607
-11.991370614359491,12.857346524681395
-11.990370614359492,12.81823094738201
