X,f(X)
-12.566370614359172,1.9009004833293672E12
-12.565370614359173,1000.0001661471267
-12.564370614359174,500.0003332052302
-12.563370614359174,333.33383327757156
-12.562370614359175,250.00066663664526
-12.561370614359175,200.0008333160009
-12.560370614359176,166.66766665731572
-12.559370614359176,142.85830952065103
-12.558370614359177,125.00133333585838
-12.557370614359177,111.1126111194913
-12.556370614359178,100.00166668147654
-12.555370614359179,90.91092426452387
-12.55437061435918,83.33533336379729
-12.55337061435918,76.92524362982596
-12.55237061435918,71.4309048130156
-12.55137061435918,66.66916673036269
-12.550370614359181,62.502666744638155
-12.549370614359182,58.82636283916689
-12.548370614359182,55.558555667670475
-12.547370614359183,52.634745746267996
-12.546370614359184,50.00333348787867
-12.545370614359184,47.62254779822077
-12.544370614359185,45.45821232744877
-12.543370614359185,43.482094438753506
-12.542370614359186,41.67066693481358
-12.541370614359186,40.00416696989748
-12.540370614359187,38.46587213609648
-12.539370614359187,37.041537419283586
-12.538370614359188,35.718952807366286
-12.537370614359189,34.48759242786717
-12.536370614359189,33.33833385798831
-12.53537061435919,32.2632317617591
-12.53437061435919,31.255333970220025
-12.53337061435919,30.30853100157242
-12.532370614359191,29.41743213659585
-12.531370614359192,28.577262738279497
-12.530370614359192,27.78377868484953
-12.529370614359193,27.03319467851983
-12.528370614359194,26.322123873915498
-12.527370614359194,25.64752679442966
-12.526370614359195,25.00666791112812
-12.525370614359195,24.397078575959373
-12.524370614359196,23.816525250221666
-12.523370614359196,23.26298216626602
-12.522370614359197,22.734607717149277
-12.521370614359197,22.229723994333796
-12.520370614359198,21.74679899438238
-12.519370614359199,21.284431097138857
-12.518370614359199,20.84133548413664
-12.5173706143592,20.416332220058823
-12.5163706143592,20.008335764423144
-12.5153706143592,19.616345717186515
-12.514370614359201,19.239438632164436
-12.513370614359202,18.876760757232766
-12.512370614359202,18.527521581174213
-12.511370614359203,18.19098808450486
-12.510370614359204,17.866479606283736
-12.509370614359204,17.5533632512582
-12.508370614359205,17.25104977213209
-12.507370614359205,16.95898987058646
-12.506370614359206,16.67667086819816
-12.505370614359206,16.403613704808894
-12.504370614359207,16.139370227374968
-12.503370614359207,15.883520737021684
-12.502370614359208,15.635671766061268
-12.501370614359208,15.395454060209426
-12.500370614359209,15.162520744236419
-12.49937061435921,14.936545651888533
-12.49837061435921,14.717221803169169
